Outlet_Identifier,Item_Identifier,Item_Outlet_Sales
OUT046,FDJ22,2761.0662
OUT046,FDC05,3544.4055
OUT046,FDC10,1746.1661
OUT046,FDY24,1213.5281
OUT046,FDG08,2870.3826
OUT046,NCH07,2608.693
OUT046,FDV13,1569.6766
OUT046,FDR27,2195.4597
OUT046,FDJ02,2453.1729
OUT046,FDM39,2944.839
OUT046,FDU03,2082.5474
OUT046,FDV01,2704.7476
OUT046,FDS16,3634.464
OUT046,FDP13,590.3192
OUT046,NCP55,774.47577
OUT046,FDA44,821.1837
OUT046,FDL44,2643.5898
OUT046,DRI39,925.67444
OUT046,FDE59,765.0789
OUT046,DRE13,1677.2607
OUT046,FDF35,1139.8727
OUT046,FDW48,1417.6082
OUT046,NCK30,3607.633
OUT046,FDQ25,2840.9856
OUT046,FDO34,2796.6099
OUT046,FDA55,4063.208
OUT046,FDZ32,1543.3625
OUT046,NCM18,1066.9597
OUT046,FDK16,1714.2485
OUT046,DRD13,1076.0132
OUT046,FDE28,3442.9143
OUT046,NCQ05,2327.6401
OUT046,FDO51,1053.7236
OUT046,FDO37,4486.1777
OUT046,DRI23,2815.9885
OUT046,NCR30,1049.2485
OUT046,FDW35,693.59625
OUT046,FDQ33,3391.1038
OUT046,FDV14,1152.7714
OUT046,DRD01,1000.52295
OUT046,FDX37,1725.3639
OUT046,FDY31,2223.5408
OUT046,FDV27,887.23553
OUT046,NCD30,1568.7013
OUT046,FDF45,1028.3391
OUT046,DRB01,2419.1287
OUT046,FDL56,1052.3608
OUT046,FDP37,2209.5117
OUT046,NCH18,3079.2654
OUT046,FDD45,1495.0792
OUT046,FDT39,1998.4578
OUT046,FDF40,4056.4512
OUT046,FDD08,618.96094
OUT046,NCS29,4903.572
OUT046,DRA24,2057.4922
OUT046,FDO28,1491.6294
OUT046,FDY28,3212.992
OUT046,FDT58,2382.8516
OUT046,FDP21,3343.9019
OUT046,FDP58,2554.1765
OUT046,NCH42,4927.8354
OUT046,FDK33,3597.291
OUT046,NCS05,2187.236
OUT046,NCO30,3016.8184
OUT046,FDK10,1972.003
OUT046,FDO13,2369.307
OUT046,NCO42,1874.7043
OUT046,FDF46,1941.261
OUT046,FDQ04,665.01996
OUT046,NCW53,2887.6365
OUT046,FDE33,1294.5704
OUT046,FDO38,1378.4303
OUT046,FDL38,1494.1954
OUT046,FDT19,4323.935
OUT046,DRC24,2449.6282
OUT046,DRH25,999.02966
OUT046,FDV08,936.74243
OUT046,FDF11,3838.1855
OUT046,FDY43,3047.0461
OUT046,FDL13,4428.482
OUT046,NCW18,2466.0525
OUT046,FDY07,554.6796
OUT046,FDY32,2972.1907
OUT046,FDK34,3202.913
OUT046,NCG55,1758.6019
OUT046,NCH06,2437.473
OUT046,FDU22,2075.053
OUT046,FDJ12,3823.9312
OUT046,FDL40,1587.9323
OUT046,NCB54,1978.8665
OUT046,FDE21,1914.4736
OUT046,NCO14,662.9968
OUT046,FDC38,2113.5532
OUT046,FDN15,2461.3481
OUT046,FDQ22,865.5473
OUT046,FDD32,1191.5552
OUT046,NCP14,1831.1406
OUT046,FDV48,1433.949
OUT046,FDN51,3188.053
OUT046,FDV31,1930.5364
OUT046,FDW31,2217.413
OUT046,FDY58,4735.851
OUT046,FDH12,1731.5555
OUT046,FDB40,2441.288
OUT046,FDJ45,696.1338
OUT046,FDK57,1914.1715
OUT046,FDE50,3319.0854
OUT046,FDB52,1786.6984
OUT046,FDE10,2039.1489
OUT046,NCO55,1697.7699
OUT046,FDX03,926.1583
OUT046,NCU05,1449.6753
OUT046,FDJ36,1939.8416
OUT046,FDG17,4507.97
OUT046,NCW29,2143.2214
OUT046,FDB02,2707.4438
OUT046,FDJ40,2029.7299
OUT046,FDS43,3365.634
OUT046,FDK15,1611.3076
OUT046,NCJ17,1352.449
OUT046,FDT37,3933.0098
OUT046,FDD46,2164.0247
OUT046,FDA31,3405.7212
OUT046,FDE40,938.6869
OUT046,NCU17,1686.7955
OUT046,FDQ52,5118.927
OUT046,FDP09,4485.149
OUT046,FDH21,3294.8784
OUT046,FDE24,2636.9873
OUT046,NCR42,680.29926
OUT046,FDE16,4458.636
OUT046,DRZ11,1711.8501
OUT046,DRI59,3767.1436
OUT046,FDB34,1446.6349
OUT046,FDL09,2340.062
OUT046,NCN29,773.6704
OUT046,FDT33,2761.208
OUT046,FDF14,2681.0125
OUT046,DRH51,1274.7533
OUT046,FDI24,3075.633
OUT046,FDZ16,3858.2864
OUT046,FDV47,1393.5122
OUT046,FDQ55,2250.2617
OUT046,FDM50,1012.3193
OUT046,FDE39,2051.6472
OUT046,DRB13,3471.3474
OUT046,FDI48,621.49976
OUT046,FDV56,1491.6947
OUT046,FDH48,1521.857
OUT046,FDV12,1886.098
OUT046,FDE47,1656.9867
OUT046,FDI44,1082.3
OUT046,FDY02,3820.3975
OUT046,FDD48,2469.3787
OUT046,FDF17,3058.964
OUT046,FDH10,1480.3662
OUT046,NCH55,2016.7701
OUT046,DRG49,4131.668
OUT046,FDP15,4668.0693
OUT046,FDQ51,559.18524
OUT046,FDE35,1091.5155
OUT046,DRJ25,924.81244
OUT046,FDD10,1749.4103
OUT046,FDM56,1638.218
OUT046,FDA45,1519.5691
OUT046,NCQ41,3186.7886
OUT046,FDG41,1689.7933
OUT046,FDQ03,2173.25
OUT046,FDX28,1626.7662
OUT046,FDD34,2040.9666
OUT046,FDB22,2353.0752
OUT046,FDC58,474.89645
OUT046,FDY35,858.5217
OUT046,FDF44,2455.0186
OUT046,NCL42,5028.2427
OUT046,DRL11,2564.2612
OUT046,FDE22,2516.2363
OUT046,FDP23,4246.44
OUT046,FDW01,2658.3232
OUT046,NCS41,2692.3196
OUT046,DRK59,2775.3435
OUT046,NCG18,1762.8286
OUT046,FDU55,5763.615
OUT046,FDF34,2448.9036
OUT046,FDZ22,1158.2124
OUT046,DRL35,678.2889
OUT046,FDB58,2135.2673
OUT018,FDL48,474.34732
OUT018,DRC12,2280.9648
OUT018,FDX51,2520.7551
OUT018,NCR06,491.92853
OUT018,NCD54,1119.1494
OUT018,NCL19,1868.5526
OUT018,FDZ14,1843.2394
OUT018,FDW21,1631.8446
OUT018,FDU35,1572.1733
OUT018,FDA03,2077.939
OUT018,FDT39,2089.9536
OUT018,FDU14,4595.064
OUT018,FDA48,3917.4683
OUT018,FDW23,672.27606
OUT018,FDM14,1535.6245
OUT018,FDW60,2499.919
OUT018,FDQ22,731.9796
OUT018,NCH07,2119.9434
OUT018,FDO49,1161.547
OUT018,FDH08,2792.5266
OUT018,FDF50,2814.4365
OUT018,FDT57,1840.7185
OUT018,FDA56,1764.5781
OUT018,FDR03,3324.6667
OUT018,FDX35,3821.4597
OUT018,FDY33,3086.1804
OUT018,NCV29,2088.495
OUT018,FDT09,1689.5726
OUT018,FDA36,2150.156
OUT018,DRK49,441.0434
OUT018,NCC06,1888.3429
OUT018,FDM57,764.2014
OUT018,FDW20,1781.8525
OUT018,NCT29,1674.9048
OUT018,FDD51,530.3644
OUT018,FDN31,2722.4106
OUT018,NCC19,3411.9797
OUT018,DRY23,437.82288
OUT018,NCZ30,1777.8799
OUT018,FDC44,2030.7484
OUT018,NCA18,1490.4585
OUT018,NCO18,2981.724
OUT018,FDT13,2516.6946
OUT018,NCL55,3168.4143
OUT018,FDN33,1240.9583
OUT018,FDQ45,2902.5098
OUT018,FDY49,2235.3367
OUT018,FDJ40,1423.4601
OUT018,FDS20,2396.5889
OUT018,FDN23,2663.7144
OUT018,FDM24,2710.3975
OUT018,FDQ16,1884.2035
OUT018,NCS42,1042.018
OUT018,NCA42,2623.5637
OUT018,FDB47,2399.3882
OUT018,FDG32,3311.4224
OUT018,FDZ27,584.0999
OUT018,FDX33,2119.5857
OUT018,FDH35,1774.6764
OUT018,FDP60,1310.1699
OUT018,DRD15,2647.6763
OUT018,FDD41,1242.538
OUT018,FDP40,1727.6664
OUT018,FDQ49,1644.9316
OUT018,FDZ09,2420.4097
OUT018,FDW26,2834.8118
OUT018,FDX12,3325.8936
OUT018,NCP30,422.55054
OUT018,FDW25,985.4522
OUT018,NCQ50,2940.3096
OUT018,DRH23,829.39526
OUT018,DRZ24,1268.9338
OUT018,FDL08,2487.7039
OUT018,FDP19,2370.2842
OUT018,FDP12,413.05902
OUT018,FDU60,2727.5278
OUT018,FDQ03,2530.098
OUT018,FDD17,2584.572
OUT018,FDN02,3065.6191
OUT018,FDP08,2955.8953
OUT018,FDI05,1167.6758
OUT018,FDZ34,2837.8804
OUT018,FDK25,3435.151
OUT018,DRI59,3448.5916
OUT018,FDB28,2450.1187
OUT018,FDR21,2561.0864
OUT018,NCE30,3016.86
OUT018,FDG28,1997.7661
OUT018,FDQ51,513.1123
OUT018,FDE02,916.4773
OUT018,NCA54,2864.2378
OUT018,FDL09,2525.9978
OUT018,NCJ18,1612.1404
OUT018,FDB39,819.7743
OUT018,DRH25,712.41833
OUT018,NCR42,394.7234
OUT018,FDU48,1531.7172
OUT018,NCN43,1625.9943
OUT018,NCM55,2836.1292
OUT018,FDY14,4422.4
OUT018,FDR24,1213.5012
OUT018,FDW36,1240.0294
OUT018,FDU01,3260.8445
OUT018,NCM42,1498.5369
OUT018,FDA57,450.5092
OUT018,FDU57,2638.2288
OUT018,FDG46,1844.3624
OUT018,DRL23,1528.4629
OUT018,FDS57,1933.6578
OUT018,NCT17,1937.517
OUT018,FDS26,5439.6313
OUT018,DRK37,4060.9087
OUT018,FDC41,1124.7117
OUT018,FDA19,2004.5748
OUT018,FDM10,1918.8817
OUT018,FDD38,1593.4883
OUT018,FDS47,1210.7472
OUT018,FDK41,958.9626
OUT018,NCD43,1359.3033
OUT018,FDF58,778.57434
OUT018,FDA49,1209.3007
OUT018,NCM26,2619.0146
OUT018,FDB16,1273.0646
OUT018,DRJ59,439.7315
OUT018,FDU15,583.0858
OUT018,FDR59,4475.6333
OUT018,FDL43,1207.6154
OUT018,FDP45,3373.315
OUT018,DRJ23,3452.6624
OUT018,FDY16,2764.6416
OUT018,NCC31,2177.8413
OUT018,FDH44,1622.7609
OUT018,FDS56,3496.2869
OUT018,FDS58,2623.2065
OUT018,DRK39,991.575
OUT018,NCJ06,1778.0142
OUT018,FDF16,1882.6143
OUT018,FDR15,2057.9927
OUT018,FDJ28,2225.4766
OUT018,FDT20,558.3131
OUT018,DRK35,673.9727
OUT018,FDL21,467.33963
OUT018,FDS34,1462.4934
OUT018,FDU32,1546.8231
OUT018,FDO36,2690.9138
OUT018,FDX10,344.45035
OUT018,FDS14,2467.5925
OUT018,FDH31,1391.1244
OUT018,FDK51,5045.111
OUT018,FDL14,2336.5964
OUT018,FDQ28,2253.0908
OUT018,FDZ20,2617.4177
OUT018,FDA35,1808.7637
OUT018,FDV37,2739.3093
OUT018,FDD34,2580.1294
OUT018,NCQ05,2294.1167
OUT018,FDE09,1227.2595
OUT018,FDW10,3076.896
OUT018,FDC51,1588.2837
OUT018,FDY09,2221.8584
OUT018,FDE58,1711.1638
OUT018,FDP15,4418.81
OUT018,FDX22,2910.904
OUT018,FDJ12,2729.3308
OUT018,FDK57,1534.0071
OUT018,NCW41,2343.3752
OUT018,DRM49,393.74374
OUT018,FDW37,1059.3037
OUT018,NCD55,374.94525
OUT018,FDE05,1330.1881
OUT018,NCE55,3418.4148
OUT018,FDQ15,1304.3499
OUT018,DRE01,4474.7163
OUT018,FDY32,2640.5027
OUT018,FDZ47,1239.1802
OUT018,DRH59,888.168
OUT018,NCI55,1648.0062
OUT018,NCE43,2143.011
OUT018,FDW58,1724.0242
OUT018,NCF06,2752.1116
OUT018,FDU43,1665.5892
OUT018,NCM18,1013.14014
OUT018,NCD30,1331.9188
OUT018,FDO09,4086.1533
OUT018,FDF20,2613.4167
OUT018,FDE53,795.41864
OUT018,FDE26,2767.4995
OUT018,FDE28,3463.7224
OUT018,NCJ05,2291.541
OUT018,FDW24,586.51764
OUT018,NCX42,2619.5483
OUT018,FDK32,1980.5209
OUT018,DRE25,1235.4133
OUT018,FDP38,478.36435
OUT018,NCP55,751.43024
OUT018,FDM21,4256.389
OUT018,FDM51,1235.049
OUT018,NCR50,2416.7087
OUT018,FDK27,1613.2695
OUT018,FDO13,1669.1833
OUT018,FDU07,2484.4944
OUT018,FDJ15,2486.656
OUT018,FDZ37,875.84015
OUT018,DRL59,548.26807
OUT018,FDX14,881.56934
OUT018,NCS29,3044.1467
OUT018,FDW01,1815.8402
OUT018,FDE17,2016.6218
OUT018,FDN40,1996.2242
OUT018,FDR45,4051.6584
OUT018,FDF17,2517.808
OUT018,FDX58,3739.9412
OUT018,FDP11,3728.884
OUT018,FDY60,1677.6527
OUT018,FDC28,1289.511
OUT018,FDU16,886.6655
OUT018,NCY42,2762.1667
OUT018,FDN39,2167.2532
OUT018,FDW12,1597.7389
OUT018,NCN06,2377.446
OUT018,FDW33,1395.8945
OUT018,FDB22,2494.4866
OUT018,FDH52,819.39594
OUT018,DRG25,3471.3174
OUT018,NCK06,2386.6594
OUT018,FDW07,882.6773
OUT018,NCA41,2756.7776
OUT018,FDA22,2363.0715
OUT018,FDW43,3575.0576
OUT018,FDS23,1755.4026
OUT018,FDE56,671.3988
OUT018,FDV11,3267.1697
OUT018,FDV44,2534.5493
OUT018,FDG14,2881.6538
OUT018,FDO28,1554.5907
OUT018,NCN29,584.1219
OUT018,FDR14,495.6575
OUT018,FDM22,788.3159
OUT018,FDI27,711.41016
OUT018,FDK48,1204.0338
OUT018,FDS39,1475.5674
OUT018,FDW52,2567.3416
OUT018,FDD02,1571.1495
OUT018,FDB57,2676.999
OUT018,NCK29,1988.6185
OUT018,FDC46,3028.5999
OUT018,FDG60,3321.83
OUT018,FDB20,972.31226
OUT018,FDW59,1130.3406
OUT018,FDR33,1469.1265
OUT018,DRO35,1682.2001
OUT018,FDR31,2163.3254
OUT018,FDG22,343.2516
OUT018,FDV40,913.72394
OUT018,FDB26,434.03036
OUT018,FDU31,2736.8823
OUT018,FDN16,1410.4581
OUT018,FDJ36,1567.9752
OUT018,FDA23,1447.0754
OUT018,FDF53,3738.4055
OUT018,NCL30,1897.1843
OUT018,FDJ02,1327.3782
OUT018,FDH14,1540.2688
OUT018,FDR32,3128.001
OUT018,FDF38,377.9935
OUT018,DRG51,1930.0509
OUT018,FDV14,1110.5272
OUT018,FDJ14,951.9912
OUT018,FDV10,429.7744
OUT018,FDH60,2754.2058
OUT018,FDL02,1234.2802
OUT018,FDY37,1393.2842
OUT018,DRE12,1458.3896
OUT018,FDQ20,435.52792
OUT018,NCL54,2328.3875
OUT018,FDW03,1445.7659
OUT018,DRH01,3088.8274
OUT018,FDT08,2263.048
OUT018,FDM08,3245.8374
OUT018,FDB05,3837.8862
OUT018,FDQ08,560.81134
OUT018,FDB37,2943.526
OUT018,FDZ02,992.6595
OUT018,FDH46,1558.4489
OUT018,FDU50,1675.4368
OUT018,FDW09,875.9215
OUT018,FDI12,1259.9532
OUT018,FDC37,1392.0165
OUT018,FDF21,3540.7224
OUT018,DRL47,1434.4186
OUT018,FDA58,2749.3342
OUT018,FDC08,2811.8977
OUT018,FDT55,3024.2178
OUT018,FDO44,1342.2295
OUT018,FDQ12,2187.6377
OUT018,FDH34,3564.6567
OUT018,FDG40,305.61237
OUT018,FDU20,1454.1605
OUT018,FDU46,1132.8777
OUT018,FDH41,2134.7595
OUT018,FDZ22,1166.1086
OUT018,FDJ56,1438.5297
OUT018,NCY41,388.8069
OUT018,FDK09,2988.8655
OUT018,FDE39,1866.3055
OUT018,FDM36,1918.3857
OUT018,FDV55,1930.634
OUT018,FDH47,1154.9614
OUT018,FDW44,2854.8547
OUT018,NCU41,2799.1172
OUT018,NCA29,3672.2195
OUT018,FDF35,1467.5878
OUT018,FDJ50,493.61655
OUT018,FDW34,2593.5146
OUT018,NCN14,2173.5679
OUT018,FDY21,3633.7063
OUT018,FDC38,1624.59
OUT018,NCO30,2262.4438
OUT018,FDB27,2592.3345
OUT018,FDB33,2672.3896
OUT018,NCK17,450.20413
OUT018,FDK44,1794.8469
OUT018,FDX03,494.14026
OUT018,FDT01,3357.5835
OUT018,FDI44,1064.2043
OUT018,FDR39,3301.769
OUT018,FDF56,3087.6704
OUT018,NCF54,2631.5984
OUT018,DRA24,2045.8334
OUT018,FDK04,860.57227
OUT018,FDB17,2701.235
OUT018,NCV54,1709.9578
OUT018,NCM05,5351.166
OUT018,FDA08,1669.9915
OUT018,NCJ43,3308.4316
OUT018,FDT27,3273.2244
OUT018,FDI48,422.51517
OUT018,FDD04,2189.7188
OUT018,FDR37,3371.343
OUT018,FDM40,1093.4305
OUT018,FDV56,1270.6465
OUT018,FDE47,1795.431
OUT018,DRH51,1267.0132
OUT018,NCO26,1779.9629
OUT018,NCW30,2923.3022
OUT018,FDU09,690.66125
OUT018,FDA52,2521.3186
OUT018,FDT28,1492.3093
OUT018,FDQ04,404.41415
OUT018,FDB44,3144.8594
OUT018,FDB04,1262.5161
OUT018,DRD27,1322.3169
OUT018,FDR40,1446.0931
OUT018,FDI38,4173.5454
OUT018,NCV05,2259.0151
OUT018,FDQ57,2285.1477
OUT018,FDJ48,2977.6846
OUT018,FDU56,2931.7388
OUT018,FDS51,556.94507
OUT018,FDU38,3067.603
OUT018,FDL33,2665.5354
OUT018,FDB53,2081.1167
OUT018,NCO14,347.83624
OUT018,DRH37,2638.5356
OUT018,FDW04,1576.754
OUT018,FDS43,2079.9019
OUT018,FDD59,769.36725
OUT018,FDC03,3141.0483
OUT018,DRE27,1085.0709
OUT018,FDZ19,2752.6177
OUT018,FDP24,1611.2688
OUT018,FDW45,2431.1045
OUT018,FDE38,2315.0564
OUT018,FDT37,2232.545
OUT018,FDI10,2973.6052
OUT018,NCQ30,1399.2911
OUT018,NCU53,2025.5906
OUT018,NCJ54,4093.4233
OUT018,FDN45,4626.673
OUT018,NCC07,1243.7811
OUT018,DRG15,950.4771
OUT018,FDP10,1365.2261
OUT018,FDF28,1644.8365
OUT018,NCY30,2871.3232
OUT018,DRH39,2060.1282
OUT018,FDS09,852.2876
OUT018,FDD35,1420.8313
OUT018,NCO41,1498.9642
OUT018,DRN36,1092.4365
OUT018,FDA51,1697.0804
OUT018,FDS48,1967.5245
OUT018,DRF48,1752.188
OUT018,FDA14,1364.1128
OUT018,FDM12,2852.5503
OUT018,FDI33,1265.8546
OUT018,FDM38,878.0404
OUT018,FDN13,1287.2424
OUT018,DRB13,3981.2659
OUT018,DRF25,298.72534
OUT018,FDZ50,3708.8218
OUT018,FDZ56,1905.8961
OUT018,FDL32,1850.4423
OUT018,FDY36,891.6444
OUT018,FDP32,2185.1824
OUT018,FDS02,3516.3538
OUT018,DRN59,475.62152
OUT018,DRB01,2098.5022
OUT018,FDR19,2296.5078
OUT018,NCF43,1610.188
OUT018,FDE46,1600.6096
OUT018,FDP44,1464.9529
OUT018,FDN03,4349.4253
OUT018,FDZ04,753.02606
OUT018,NCW05,2400.254
OUT018,DRC49,1887.234
OUT018,NCU06,3057.4182
OUT018,DRL35,554.64056
OUT018,FDL22,1294.8005
OUT018,FDC52,1760.5813
OUT018,FDC10,1557.899
OUT018,FDG29,243.1442
OUT018,FDG58,2030.7592
OUT018,FDV04,2534.4749
OUT018,FDZ10,2128.78
OUT018,NCQ02,2737.564
OUT018,NCC30,2222.8147
OUT018,FDR10,2230.2458
OUT018,FDD53,338.00287
OUT018,FDE50,2054.9263
OUT018,FDY52,920.2875
OUT018,DRJ51,4825.055
OUT018,NCV18,1453.9595
OUT018,FDZ01,1501.2562
OUT018,FDD16,1253.7991
OUT018,FDU59,2506.2585
OUT018,FDM45,2143.413
OUT018,FDX46,673.0139
OUT018,FDV31,2986.247
OUT018,FDJ60,2429.5151
OUT018,FDE33,935.43134
OUT018,FDL12,658.2804
OUT018,FDX40,455.028
OUT018,FDC48,1193.6552
OUT018,FDV03,2285.6538
OUT018,NCB07,2300.246
OUT018,NCY17,561.58014
OUT018,DRJ35,856.28735
OUT018,DRD49,4491.8213
OUT018,FDG05,2477.5322
OUT018,FDI58,1390.0809
OUT018,FDU02,3618.5808
OUT018,NCZ05,1362.2885
OUT018,FDP03,2026.4283
OUT018,FDQ19,4090.6343
OUT018,NCQ29,2951.9675
OUT018,NCY54,2665.3525
OUT018,FDE21,1744.2795
OUT018,NCB19,2041.1528
OUT018,NCR38,4159.779
OUT018,NCJ31,3847.757
OUT018,FDX39,2950.3113
OUT018,FDY46,2377.8352
OUT018,FDS10,2704.8088
OUT018,FDH16,1163.6396
OUT018,NCX54,1483.549
OUT018,FDN52,1179.6278
OUT018,FDR57,3639.8438
OUT018,FDE57,1674.348
OUT018,FDN44,2567.3887
OUT018,DRB24,2327.1538
OUT018,FDY08,1859.1741
OUT018,FDC32,1082.4583
OUT018,NCU29,2128.868
OUT018,FDE44,633.4933
OUT018,NCN26,1427.5087
OUT018,FDS11,3519.5054
OUT018,FDQ33,3479.8088
OUT018,FDD40,2934.3018
OUT018,DRI25,593.93304
OUT018,DRH11,812.1129
OUT018,FDD57,1229.9382
OUT018,NCE19,1015.16864
OUT018,NCX53,1789.1046
OUT018,NCA05,1867.5752
OUT018,FDE41,1128.1206
OUT018,FDH17,1123.6848
OUT018,FDY38,4280.9487
OUT018,FDA33,1551.4254
OUT018,FDI22,3374.094
OUT018,FDA50,1016.61145
OUT018,NCM19,1583.3407
OUT018,FDQ59,1070.8438
OUT018,FDN34,2664.384
OUT018,FDW15,2398.535
OUT018,FDD28,640.097
OUT018,FDM46,1228.5378
OUT018,FDK36,531.86176
OUT018,FDL04,1427.8921
OUT018,FDZ44,1223.0132
OUT018,NCZ29,1722.5063
OUT018,FDV43,612.84186
OUT018,FDI24,2931.9016
OUT018,FDS08,2463.891
OUT018,FDQ13,1207.7571
OUT018,DRJ37,2230.0654
OUT018,DRB48,454.6709
OUT018,FDB11,3115.216
OUT018,DRE13,1218.3027
OUT018,FDF57,2412.4707
OUT018,FDU22,2131.9282
OUT018,FDZ49,3731.2673
OUT018,FDR36,544.02673
OUT018,FDV36,1979.2091
OUT018,NCV42,1470.245
OUT018,FDW47,2053.3408
OUT018,NCC42,1712.6227
OUT018,FDQ37,4887.485
OUT018,NCZ42,4084.2983
OUT018,NCV17,1573.2982
OUT018,FDS37,1607.507
OUT018,NCG19,4366.6533
OUT018,NCS05,1769.2347
OUT018,FDF14,2388.2007
OUT018,FDN24,960.3564
OUT018,NCG30,1619.6925
OUT018,FDK45,1627.4265
OUT018,FDS50,3356.0413
OUT018,NCR54,2216.775
OUT018,FDX37,1133.8995
OUT018,FDX26,2995.7844
OUT018,FDG31,965.90594
OUT018,DRP47,3625.5022
OUT018,NCF55,295.67593
OUT018,FDS36,2145.602
OUT018,DRM35,2946.9575
OUT018,NCD07,1340.813
OUT018,FDH21,2468.5544
OUT018,FDP01,1498.6498
OUT018,FDT47,1243.5342
OUT018,FDD46,2063.1816
OUT018,FDU45,1800.5419
OUT018,FDF40,3369.2488
OUT018,FDO24,2610.2
OUT018,FDO11,3416.9062
OUT018,FDR11,3121.9197
OUT018,FDN20,2507.9216
OUT018,FDZ16,2988.8425
OUT018,FDH09,704.46735
OUT018,FDL28,3111.2888
OUT018,FDQ23,1483.6266
OUT018,FDI35,3854.0457
OUT018,FDS19,1028.7487
OUT018,FDJ44,2947.1423
OUT018,FDJ32,605.5829
OUT018,FDI07,3168.9927
OUT018,FDZ15,1456.0316
OUT018,FDE52,1198.529
OUT018,FDH22,2042.6511
OUT018,FDP46,1016.2001
OUT018,FDM28,1990.757
OUT018,NCS53,3063.5479
OUT018,DRL01,3581.894
OUT018,FDO10,742.13043
OUT018,NCA30,3138.5488
OUT018,NCX29,3526.1855
OUT018,FDT35,2244.6064
OUT018,FDX55,2487.04
OUT018,NCG55,1768.0133
OUT018,NCD19,777.7444
OUT018,DRE60,4355.011
OUT018,NCL07,147.48749
OUT018,FDZ08,1151.8672
OUT018,DRG01,844.44745
OUT018,DRM48,523.5003
OUT018,FDC60,1341.5441
OUT018,FDE35,322.5242
OUT018,FDX24,1038.5605
OUT018,FDE20,2327.3513
OUT018,NCL06,3075.4517
OUT018,FDI15,4697.086
OUT018,FDF47,3236.3574
OUT018,FDS15,1323.1086
OUT018,FDN51,5056.3335
OUT018,FDU21,360.17624
OUT018,FDA46,3138.5762
OUT018,FDS32,1169.9835
OUT018,NCK42,3496.9897
OUT018,FDW55,4862.338
OUT018,FDH12,1325.385
OUT018,NCT41,2415.4302
OUT018,FDU27,932.46826
OUT018,DRL49,1271.5844
OUT018,FDA40,1084.7074
OUT018,NCT53,2426.9531
OUT018,FDQ60,1972.6478
OUT018,FDZ51,1401.4353
OUT018,FDV58,2599.158
OUT018,FDI53,1945.0988
OUT018,NCQ18,1481.135
OUT018,FDU24,1256.348
OUT018,NCW18,2620.5144
OUT018,FDK56,3123.787
OUT018,FDI32,1721.8116
OUT018,DRO59,938.0574
OUT018,NCB06,2462.8647
OUT018,NCS41,3921.491
OUT018,FDS40,296.16907
OUT018,DRG36,2543.0327
OUT018,FDW16,1553.4297
OUT018,NCT18,2828.8076
OUT018,FDG16,3085.692
OUT018,FDD26,2845.6829
OUT018,FDS27,2773.471
OUT018,FDN56,1516.4363
OUT018,DRH36,828.21313
OUT018,DRC36,3078.8074
OUT018,FDF46,1757.1619
OUT018,FDD47,2579.8042
OUT045,FDN33,1296.4735
OUT045,FDQ56,1453.4479
OUT045,FDI57,4639.8276
OUT045,FDE52,1242.1575
OUT045,FDN40,2187.3342
OUT045,NCW42,4000.3723
OUT045,NCG06,1814.2717
OUT045,DRC36,2622.9878
OUT045,FDR49,806.18787
OUT045,FDN39,3016.4846
OUT045,FDZ36,2504.2803
OUT045,FDL46,1833.115
OUT045,FDK27,1839.1698
OUT045,NCB54,1752.9697
OUT045,FDM20,4970.1724
OUT045,DRK39,1150.435
OUT045,FDS48,2181.8965
OUT045,FDD23,4445.6055
OUT045,DRD24,2116.959
OUT045,FDL26,2486.1821
OUT045,NCG55,1716.7668
OUT045,FDW21,1764.6602
OUT045,FDU43,4718.067
OUT045,NCD07,1413.5272
OUT045,FDP31,883.1227
OUT045,FDU48,2049.1533
OUT045,NCM43,2395.3271
OUT045,FDP52,3589.1343
OUT045,FDC05,2571.5918
OUT045,FDZ10,2355.9365
OUT045,FDP26,1413.2405
OUT045,NCA30,3111.6729
OUT045,NCE42,2192.1492
OUT045,NCT30,744.0202
OUT045,FDP09,4109.902
OUT045,FDD22,1435.9391
OUT045,FDU24,2108.339
OUT045,NCM54,2024.2142
OUT045,FDM58,2103.7532
OUT045,FDT13,4225.643
OUT045,FDO50,1511.3176
OUT045,FDU09,725.21423
OUT045,NCL42,4849.9893
OUT045,FDR03,3169.0464
OUT045,FDQ60,2016.8279
OUT045,DRI03,3195.2231
OUT045,FDM22,857.02686
OUT045,FDX02,4484.941
OUT045,FDZ19,2351.3276
OUT045,NCC43,2645.0146
OUT045,NCC30,2391.6824
OUT045,NCH42,4559.6396
OUT045,DRI13,4129.7056
OUT045,FDX47,2150.0864
OUT045,FDL14,2197.5618
OUT045,FDA51,1893.9521
OUT045,FDR40,1779.8062
OUT045,FDR13,2169.348
OUT045,NCH54,2681.0376
OUT045,NCP06,1931.787
OUT045,DRH49,748.3673
OUT045,FDY24,849.79
OUT045,DRM37,4098.162
OUT045,FDA38,3840.792
OUT045,FDV47,1296.0835
OUT045,FDN21,2084.996
OUT045,FDI35,3927.5698
OUT045,FDU22,1966.6403
OUT045,FDB60,2966.1836
OUT045,FDH16,1236.6841
OUT045,FDQ27,2065.1284
OUT045,FDZ33,2242.6167
OUT045,FDF29,2240.4658
OUT045,NCP41,1528.6228
OUT045,FDS02,3445.7043
OUT045,FDX39,3588.3047
OUT045,NCN41,1975.8262
OUT045,FDQ52,5732.561
OUT045,FDC14,469.86655
